ZIP,Abbreviation,Link,mailonly
67127,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67127,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67131,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67131,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67150,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67578,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67151,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67152,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67216,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67217,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67218,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67219,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67220,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67221,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67223,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67215,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67226,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67228,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67228,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67230,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67230,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67232,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67232,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67235,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67227,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67214,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67213,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67212,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67154,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67154,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67155,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67156,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67159,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67159,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67201,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67202,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67203,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67204,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67205,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67206,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67207,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67208,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67209,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67210,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67211,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67151,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67578,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67147,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67579,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67112,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67112,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67114,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67114,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67954,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67954,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67954,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67111,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67953,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67952,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67952,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67952,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67951,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67951,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67950,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67901,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67953,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67882,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67110,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67110,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67072,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67072,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67073,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67074,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67101,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67102,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67103,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67110,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67104,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67106,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67106,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67107,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67107,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67108,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67108,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67109,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67105,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67880,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67880,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67880,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67865,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67864,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67863,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67863,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67862,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67861,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67861,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67865,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67861,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67860,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67859,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67857,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67855,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67855,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67854,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67853,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67860,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67867,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67867,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67868,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67880,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67879,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67878,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67878,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67877,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67877,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67877,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67876,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67876,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67871,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67871,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67871,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67870,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67870,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67870,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67869,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67869,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67071,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67853,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67070,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67068,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67023,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67024,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67024,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67025,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67025,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67025,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67026,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67022,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67026,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67028,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67028,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67029,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67030,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67031,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67031,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67035,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67028,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67035,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67021,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67020,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67005,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67579,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67008,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67008,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67009,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67009,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67010,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67020,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67012,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67016,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67017,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67017,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67018,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67018,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67019,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67020,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67013,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67035,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67036,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67037,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67056,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67057,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67058,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67059,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67059,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67059,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67060,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67055,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67061,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67062,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67062,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67063,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67065,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67065,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67066,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67067,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67061,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67054,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67054,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67053,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67038,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67039,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67039,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67039,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67041,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67042,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67045,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67045,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67047,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67047,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67047,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67049,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67049,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67050,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67051,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67051,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67052,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67068,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67851,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67058,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67850,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67659,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67658,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67658,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67657,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67657,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67656,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67656,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67659,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67654,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67653,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67651,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67651,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67651,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67650,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67649,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67649,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67653,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67659,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67660,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67661,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67701,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67675,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67675,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67674,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67673,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67673,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67672,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67672,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67671,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67669,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67667,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67665,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67665,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67664,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67663,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67663,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67661,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67648,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67701,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67648,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67647,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67627,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67626,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67625,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67623,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67622,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67621,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67601,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67628,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67585,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67584,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67584,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67583,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67851,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67583,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67583,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67581,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67584,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67629,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67631,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67632,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67646,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67646,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67645,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67645,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67643,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67642,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67642,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67640,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67640,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67639,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67639,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67638,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67637,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67637,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67635,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67634,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67632,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67648,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67730,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67644,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67732,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67837,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67837,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67836,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67835,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67835,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67835,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67835,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67837,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67834,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67834,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67831,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67801,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67801,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67801,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67764,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67764,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67834,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67838,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67838,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67839,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67849,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67846,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67731,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67850,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67846,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67846,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67844,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67844,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67844,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67844,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
67843,KS,https://www.kdor.ks.gov/Apps/VoterReg/Default.aspx,False
